text,label
"Binay appeals graft indictment, says it’s meant to ruin 2016 run https://t.co/fEUqXelLar https://t.co/C7hUUPqxXm",0
If you don't want to be quoted negatively stop saying stupid shits. Tang ina neto ni Mar Roxas.,1
"Lol the Anti Du30 ad. Hindi ako pro-Duterte, hindi rin ako hater. Kasi hindi naman ako boboto eh. Pero sh*t lang paano nakalusot 'yun?!!!!!!",1
VP Binay eyes suit vs. gov’t execs telling poor he’d stop cash doles https://t.co/6OczR1xc4h | via GMA News,0
@kellin_sy grabe na yn teh. VP Binay lng tayo #OnlyBinayInMakatiSanKaPa,0
bakit yung commercial ni Binay puto itim ang background???,1
Senador Trillanes https://t.co/pIsZMXIytd,0
#DuterteTillTheEnd,1
Ano yan? Lagi ka na lang pala pinipilit tumakbo?! Tsk... #LeniOnMMK #MMKIna #RoxasRobredo2016,1
Nalulula pa rin akey sa datung ni Binay for the ads ha. Kabogera si sir!,0
"Puro kayo anak ni Marcos, Hontiveros etc. pano yung anak ni Binay ? Ayaw niyo ? hahahaha",0
Cong Barry's statement on Binay's denial of the AMLC report. https://t.co/7cIsNAd4LK,0
#ALDUBSumptuousLunch,0
"Vice President Jejomar Binay, muling nanguna sa  panibagong SWS presidential survey #IZBalitaUmaga",0
Roxas vs Binay: #MarRoxas has never ever been involved any corruption case. How about #BINAY??? Just asking! https://t.co/LXxLlCrCDP,0
Mapapajusko ka nalang pag pinapalabas yung campaign ad ni Binay ??????????,1
"Erap denied that Binay's corruption issues were a factor for him to choose Poe, since he was also accused of corruption during his term.",0
Nakakabwiset tong ad ni Binay. Wala na kong ibang narinig kundi Nognog. Edi ikaw na nga. Kayamot.,1
"bakit ganun?
10:40 PM
Duterte: 12,051,853
Roxas: 6,861,153
10:45 PM
Duterte: 12,440,779
Roxas: 7,163,085
 Source: TV5 Philippines",0
TANGINA NUNG BAGONG COMERCIAL NI BINAY. NOGNOG,1
RT @ergenpod: Yan na sila at dumarami pa... Poe Chiz Binay Marcos Neri Bayad Muna Tinio Gatchalian. Lols. https://t.co/swmPBLF2kJ,0
Naiirita ako sa commercial ni Mar Roxas!!! ????,1
I'll not lead an uprising if Binay wins' — Trillanes https://t.co/3wu25lfsZf | via GMA News,0
Wag kang magalala VP Binay sa inyo pa rin suporta namin! Go tayo sa zero tax para sa mga sumasahod ng P30k pababa! #OnlyBinayUNAsaIlocos,0
"""For example, Mar Roxas got INC’s endorsement in the 2010 polls when he ran for Vice President...""#DangersInINCVotes
https://t.co/dW3mGqqrzQ",0
"#Arroyo supports #Binay. That's the fastest way to dismiss her pending plunder case/s, she deludes herself.",1
Binay? Hahahahappy birthday https://t.co/idkqlMerb7,0
Anti- Duterte Ad https://t.co/hlvjHPp4cd,0
naiinis na ako sa mga commercial ni binay,1
Wag Roxas.,0
Nakakaloka ang episode ng MMK. Subtle campaign for Lennie Robredo! What's next? Life story ni Mar Roxas???,1
"LORD! 6M FOR DUTERTE, 3.6M FOR POE, 3.4 FOR ROXAS, THATS 7M IN TOTAL IF ONE OF POE OR ROXAS WITHDREW!",0
2015/11/21 23:32 PHT https://t.co/dRwxiUtCOV,0
"Binay: “Demolition job!”

Roxas: “Demolition job!”

So, ano pinagkaiba n’yo? #Palusot",0
"Mar Roxas on Korina's Tsinelas Foundation: Hindi lang ito yung rubber, sinisimbolo nito ang dignidad ng mga tao. #MBHotSeat",0
#ALDUBTheVisitor,0
"Martial Law?!
#Du30 is running because of the Filipinos' clamor
Not #SelfishPoe , #GreedyMar 
GP has a backbone, MR! https://t.co/51lwCVPTUc",1
Nilamon ni Mar Roxas https://t.co/LiMCz4YwYw,0
"Hi ms @iamkarendavila may presscon daw si Grace Poe 11:30pm, si Roxas po ba wala?",0
#WantedPresident #RoxasWantedPresident #RoxasRobredo #RoxasRobredo2016 https://t.co/CZGklFPUeV,0
Tama si Roxas haha kung gusto ni Binay ng dagdag pogi points sagutin na nya yung mga alegasyon tungkol sa pagnanakaw hahaha,0
Duterte widens numbers against Poe and Roxas in Unofficial polls #ILoveGMANetwork #Eleksyon2016 KapusoBrigade,0
"""Totoo ba na si Abby ang ikalimang sangre ng encantadia? Ang tagapagbantay ng brilyante ng uling!""
-UP Parody
#Binay https://t.co/knFlHAha7C",1
"I think Roxas will not win. Geez, don't let Binay win. The rich will become richer. The poor will become poorer.",0
kung mananalo si mar roxas bukas lalong yayaman mga mayayaman at lalong mahihirapan ang mga mahihirap,1
WTF,1
@jenniferpamparo @GiaDulot si binay pa kaya ??,0
baka kumanta ng flashlight si binay kaya lumiwanag,1
RT @PEPalerts: KathNiel leads celebrity gathering for presidential candidate Mar Roxas... https://t.co/jAM90ccwYc via @KaDsPasay,0
RT @marocharim: Oh here's a picture of Vice President Binay partaking of Chickenjoy with people from Cabanatuan. https://t.co/oV0faZdvOX,0
Hope Jojo didn't give Free Lugaw from his VP Binay Office account. I hope Jojo used his private accounts.. wait. https://t.co/fnPoUXGGMC,0
Nognog. Pandak. Laki sa hirap. Yan si binay. ??,1
Ang Pagbabalik Binay In Makati,0
#ShortHorrorStory,1
Binay arrives. There's an oversized copy of bank secrecy waiver he asked other bets to sign during Cebu debate https://t.co/DL2noyYcx5,0
Na-Binay! https://t.co/kUfEBRiipb,1
Sen. Grace Poe’s camp belies vote buying in Baguio; says it’s a tactic to deceive voters: Vote-buying issues b... https://t.co/HtuTnFnMJr,0
Basta wag nyo nalang iboto si Roxas at Binay ??,1
SANTIAGO OR DUTERTE JUST NOT ROXAS PEOPLE PLEASE ???,0
Can't believe Binay is still no. 2 in SWS survey. What are this people thinking!!!??? https://t.co/6rdFqKBfC6,1
"Naisip ko lang, diba INC si kathryn bernardo? At ineendorso nya si Mar Roxas? So, titiwalag na sya sa INC kasi pinili ng inc ay si duterte?",0
PH Vote Roxas,0
"Kung matatalo si Miriam, mabuti ng si Poe or Binay na lang manalo. Wag lang po si Duterte. ??",0
What we learned in all those Binay hearings--- so many questionable things happened in Makati when Binay ruled there. #PoliticsPH,0
"@Senyora, wala ng pag-asang mabago ang pilipinas Kong so Mar Roxas ang manalo.",1
Hindi man Manalo si Mirriam sana si Duterte nalang wag lang si KUPAL NA SI MAR ROXAS TANGINA NABBWISET AKO,1
ang daya mo binay!! bakit mas maputi ka kay mar roxas!! https://t.co/4FWD7CeqV1,1
@DanjielleDator @beatrizsnglng HOY BEA KALA KO BA GUSTO MO SI BINAY NAKO DI KA LOYAL NYAHAHAHHAHAHAAAH,0
NAPAKARAMI NAMANG AD NI BINAY,1
‘Batang Pasay’ Binay gets sentimental on birthday https://t.co/aMVa6oIi9i | via Manila Bulletin,0
Compare nga naman sa laki ng BG na naka blue kay Binay. Baka nga malunod s'ya. Haha! https://t.co/7mhlKQ2bi9,1
"Para wala ng away, lahat panalo.. si Poe presidente ng Luzon, si Mar sa Visayas, si Digong sa Mindanao, at si Binay, Central Bank governor.",1
"@Ilovetippee @bworldph coz Binay will ""take care"" of everything if he wins. Ibalik ang masasayang araw ng corruption...",0
I never heard that Mar Roxas make it to The 2nd spot! What's with his votes now!! Kainis #DayaangDILAW,1
MAR ROXAS WAG MO NAMAN KAMI GAGUHIN NG HARAP HARAPAN #DayaangDILAW,1
"PNoy, nanligaw ng boto ng mga opisyal ng barangay para sa pambatong sina Roxas at Robredo; Binay at Poe, naglatag naman ng kanya-anyang isyu",0
Matalinong mamamayan at matiwasay na bansa hindi lahat sa dahas nakukuha.. #PHVOTEPOE,0
Yup. Rappler is Pro-Mar Roxas.,0
Beatbox Bandits https://t.co/eiMWkfrr0x,0
Pls wag naman po si binay,0
@ErickJaucian di ko alam pero parang kamukha mo yung anak ni mar roxas lol,1
"@mam_rhodaaaa ang ramdom lang eh noh, ba't di na lang goodbye mar/binay ??",0
Mar roxas desperadong pisot,1
Mar Roxas - PUTANG INA ANO BA TO!!! https://t.co/Xu3jJg9F94,1
"oo na si Binay na lahat, jusko",1
VP BINAY: BAKIT PAUTAY-UTAY ANG TULONG SA 'YOLANDA SURVIVORS?' @mongualvez @News5AKSYON... https://t.co/Zb763HqoFi (via @News5E),0
"@inquirerdotnet @NCorralesINQ oh, puro kayo tira at panira ky VP Binay tpos ngaun matatakot kayo. nako nmn. #PHVoteBinay",1
DUTERTE TILL THE END https://t.co/iKlmeeUkKJ,0
Ipanalo na natin ito MAR ROXAS NATION! #SamaSama po tayo mamaya sa meeting de avance sa QC Circle! #RoxasRobredo https://t.co/tnLcKYMxV3,0
"UNA bets VP Binay, Sen. Honasan, Rep.  Pacquiao gamely joins comedianne Ai Ai delas Alas during dance number @PhilippineStar #BilangPilipino",0
"KUNG BIBIGYAN MAN AKO NG ISANG KAHILINGAN, IPAPATAPON KITA SA PLANETANG MARS KASAMA MGA MINIONS MAR ROXAS #DayaangDILAW #DayaangMatuwid",1
Naiinis ako kay BINAY! #WantedPresident,1
"Poe’s camp: Duterte run is good for the people, will help shine light on important issues: Poe’s spokesperson ... https://t.co/tma6gIxyvt",0
“The rich do not want people who come from poor families to rise to the highest position in the country.” #BINAY https://t.co/F5EFr89e5p,0
RT @theblogmagazine: Mar roxas Hindi makukuha si Alden at Hindi 100M offer sa kanya kase from the start alam na na ang aldub is for POE kas…,0
Statement of Mar Roxas on laglag bala incidents in NAIA | via @ryanangnews5 https://t.co/65FSoKJYmM,0
This is the most puzzling thing! No. 1 sa black propaganda ads but no. 1 trending sa tweets! DUTERTE TIL THE END https://t.co/UCwX61VzAY,0
"RT @menchumacapagal: Poe - Escudero top Pulse Asia's latest survey. Poe-39% VP Binay 2nd with 24%. In VP race: Escudero - 43%, 2nd is Marco…",0
"@dawende tells Binay on BUB: It's participatory governance, and not a money making, corruption undertaking. @manila_bulletin",0
"Bat yung anak ni Binay, di pinapansin? :(",0
@theaquero yan si Binay #halalan2016,0
I can't find anything more annoying than having that Binay song stuck in my head,1
Kahit isang araw lang! Wag sana icommercial advertisement kay Binay! ??????????,1
"Maging isang ""DUTERTE"" sa mundong ito na puno ng ""AQUINO at ROXAS""

PH VOTE DUTERTE",0
Nadadana ko na si Mar Roxas ?? #KapangyarihanNiPNOY ??,1
Pretty Little Liars ( starring Binay Family) #NetflixPHShows,1
Capiz para kay Mar Roxas! VIDEO: https://t.co/Kjc6ZyWskt #RoxasNa #RoxasRobredo https://t.co/PVfzj22QVq,0
"Roxas' new ad is absurd: ""this poor woman's mother is going to die if you don't vote for Mar Roxas.""

#Duterte2016",0
"tuwing political tv campaign ni Binay, minu-mute ko. lakas maka-bad vibes! ??",1
HINT: not positive https://t.co/UbDGgH1gMi,0
"Grace, Chiz back on top; Binay falls 10 points to 2nd - Manila Bulletin https://t.co/bpxDfE3FRf",0
"Marcos vs Robredo, dikit ang laban nila while Duterte sure win na yan, kaya Roxas don't do shady stuff. -_- #HalalanResults",1
"No to Mar Roxas, Marbobo and whatsoever! #DutertePaRin #BisayaNaPud",1
"@dinbirch a big NO to Roxas! I really don't like the guy! Binay, tbh, quite okay but still, a corrupted leader so it's also a NO!",1
"LP ‘black ops’ vs Poe, Binay, bared | The Manila Times Online https://t.co/OMpuWLxUde",0
"Oo na Binay, ikaw na magaling sa lahat. Annoying na ang pangangampanya mo. ??",1
"Binay credits Arroyo for CCT program: ILOCOS SUR - In stark contrast to President Aquino, Vice-P... https://t.co/ulmgzb5vlK (via ABS-CBN)",0
"Nakakainis talaga si Binay. Pati ba naman tayo, dinadamay sa pagkanognog niya &gt;.&lt; Bwisit aba. Di naman nakakatuwa.",1
3.Miriam,0
Pag nanalo si Mar Roxas sasali ako sa rally.,1
[TOP STORIES] VP Binay calls for unity as PH hosts world event https://t.co/NnLP818dwT | via Journal Online,0
3 MILLION ANG AGWAT NI DUTERTE KI POE PUNYETA ANO NAAA,1
#OnlyBinay,0
Bakit wala ata yung binay dynasty dito sa book? ??,1
"Nakaboto na ko, pero hanggang ngayon naguguluhan padin ako kung Duterte o Poe. Hahaha!",0
"@tomas_md not in the next 6 years if Mar wins though. 

Mas may chance kay Binay, Poe, Digong. Ugh!! We are si behind. @MeilouSirena",0
#DuterteOnGGV,0
Revealing. One can see how contrived Mar Roxas' palengke tour is. There was just no warmth. He was really faking it. https://t.co/ST2OcCRVnL,1
"Binay says prior to that, employees detailed to her city hall office received memos recalling them back to their mother units.",0
"pwe binay pwe, tigilan mo kami. ????",1
"Ayaw padaig ni Binay sa isyung fake degrees. Siya peke na ang Master’s in Law, ninakawan pa daw ng thesis. Klasik! https://t.co/D9fVXuhmwa",1
Mar Roxas is not fit to become the next president of the country. IMHO,1
"Hwag masyadong mawili kay Alma Moreno, malay natin strategy rin pala ito katulad ng kay Nancy Binay noon, mukhang mang mang para kaawaan.",0
"RT @DiKukurap: Mar Roxas, umatras na sa laban! Hindi na inintay i-disqualify, inunahan na nya. Ayos, pro-active! https://t.co/3Wc0FEnnnE",0
"Duterte ‘waiver’ ’empty,’ not valid — lawyer https://t.co/Rkuihl1VLE via @inquirerdotnet Finally. A lawyer confirms my suspicions.",0
"Duterte - 641,814
Mar - 360,198
Poe - 358,596
Binay - 216,743
Miriam - 71,208

via PPCRV. Partial &amp; unofficial

PH VOTE DUTERTE",0
Nkakairita ung only binay ads..haha #SPSKrismaSaya,1
Robredo has a point. Totoo namang walang ginawa si binay kundi mangampanya at mamulitika sa buong termino nya in... https://t.co/dQzpSmysU2,0
"I love that prof, pero 'di ko talaga lubos maatim na ang purol ng kritisismo niya pagdating sa corruption allegations kay Binay.",1
#Eleksyon2016 @RRD_Davao,1
#OnlyBinay || OnlyBinay https://t.co/jfXJCQmnfL,0
Bidang bida si Binay na sya dw nag paganda ng Makati. TANGA!! Mga AYALA nagpaganda ng makati,1
How Science Can Solve Jojo Binay's and Grace Poe's Election obstacles! https://t.co/JooBNBZFAU,0
"RT @kLembaaang: Kung nahihirapan ka na sa buhay, isipin mo na lang na mas wala ng hihirap kay Binay????",0
RT @AnxioussyTrixie: Sam Smith - I know. I’m not only Binay.,0
Desperate move Mar Roxas ????????????,1
"All of them are flawed but May 9 choices are:

FAKE Images (Mar, Grace, Binay)

or 

GENUINE People (Duterte, Miriam)

Choice is yours!

??????",1
"Mga plano ni #RoxasRobredo, makikita sa https://t.co/LohItwWBlE :) ????? @MARoxas @lenirobredo",0
Grabe nabaliwala na si miriam dahil sa tensyon between Duterte and Roxas :((,0
@AiiiRock Di tayo nognog! si Binay lang! Wag mo ko idamay sa kanognogan non! Hahaha,1
I'm sure that I won't vote for binay. Thinking if i'll consider roxas. Can't decide between poe and santiago. *sighs,0
"On eve of 2nd Yolanda anniversary, Binay campaigns in Tolosa, Leyte #PHvote @rapplerdotcom https://t.co/Jwwz4KxZQe",0
Ayan nanaman ang essay mo Poe #PiliPinasDebates2016,0
"RT @InquirerBiz: #Binay: The Aquino administration can only be described as a ""period of lost opportunities"" | @amyremo #voteph2016",0
RT @JayJayNaya: Only Binay can ruin my day... Hahaha... Only Binay Nognog Pandak,1
NAKAKASUKA YUNG ADS TALAGA NI BINAY PWE!!! ????,1
"ITO BA ANG SABING DESINTE?

PUTANG INA ANO BATO...(Mar Roxas)
PU PU PU, PU PU PU PU PU, PU PU PU PU PU. PUTANG... https://t.co/KdJlNvNPxp",1
"""Only Binay"" pucha kailan matatapos to?! ????",1
"PUNYETA YUNG NEW ADS NI BINAY! -_- 
ONLY BINAY? YEAH ONLY BINAY! NOGNOG, PANDAK, LAKI SA HIRAP PERO KURAP!",1
Sayo lang ako nag titiwala VP Binay. #OnlyBinayIsLove,0
Lul mar roxas,1
"""Ang pagiging pangulo ay hindi OJT."" -Mar Roxas #PiliPinasDebates2016 #PresidentialDebate2016",0
"Cam Sur's biggest political dynasties, Fuentebellas &amp; Villafuertes, endorse VP Binay, UNA senatoriables | @jv_arcena https://t.co/l7FoGPNALs",0
Anti-Duterte Tv Ad of Mar Roxas Made Pro-Duterte by Supporters https://t.co/9Wygu3IrIm,0
Karen not having any of Binay's shit,1
Fucking Mar Roxas!,1
"RT @rapplerdotcom: Vice President Binay to welcome #APEC2015 leaders on state visits to the Philippines https://t.co/swnSny3wxv"" target=""_blank"">https://t.co/swnSny3wxv https://t.c…",0
Wooo Binay wag kami naging vp ka bat di mo ginawa ulol ka kamo #PilipinasDebate2016,1
Mar Roxas votes in Capiz https://t.co/HzzdgPTn4w,0
"Jusko, votes ni DU30 total votes ni Poe at Mar???????????? sobrang tambak na! Haha",1
"Binay: The people requested to appear in the Senate are resource persons, not to answer allegations @gmanews",0
Pimentel to Roxas camp: Stop Duterte attacks | https://t.co/iVATPh4tbX #DUTERTECAYETANO,0
Magiging kakulay kona si binay sa kakahanap ng dorm ??,1
"'Don't cheapen the presidency,' Duterte tells Poe's camp #Halalan2016 https://t.co/Vwlve6upfL https://t.co/MW5L2ZxMU0 | via ANC ALERTS",0
Thank you for choosing us!,0
Pasimple ng umaakyat si Mar Roxas. Kinabukasan nyan number na siya hahahah ?????? #HalalanResults,1
"I claim now that Manuel ""MAR"" Roxas &amp; Vice President Maria Leonor ""LENI"" Robredo will win on Monday! #ROxasRObredo2016 #ROwROwYourVOTE2016",0
"""@raymtweets:  ?? https://t.co/yrdzdPLNBp"" -- bka mali basa nia. - kala ni binay Sinognog festival. :)",1
@DZMMTeleRadyo Wrong. Mas nakakatakot si Binay. Buong bayan pupulutin sa kangkungan kapag sya ang nanalo.,1
"Seryoso ba ito? Binay said the #Philippines population is now ""more than 100 million pesos?"" Mukhang pera ba... https://t.co/nYNb9c2st1",1
https://t.co/d88NcMC2le https://t.co/nr5FPEk3gK,0
Hay grace poe. you did well the past debates without mentioning FPJ. Don't start now. #Halalan2016,1
"2nd na si Poe, pero malayo pa rin kay Duterte.",0
#PSYPagyanig  https://t.co/mnx35xUwa5,0
"Bawal matanong si MDS tungkol sa cancer, bawal matanong si Binay tungkol sa corruption, bawal matanong si GPL. Kumandidato pa kayo?? #PHVote",1
"@DRDavisJr @wawam is that for poe, mar, and binay supporters?",0
"Duterte, as a lawyer, should have filed a disqualification case against Poe if he is doubtful about her citizenship.",0
#MambobolangDuterte,1
Binay and BBm shd form a club...Hibangers Club. Unbelievable. Tsk. https://t.co/7Dao9phsXe,1
Edwin Lacierda: It's unfortunate that Grace Poe rejected outright the offer of Mar Roxas to do unity talks. https://t.co/FSnMfbCGgu,0
"As of 7pm, w/ 41% precincts counted:
Duterte 39.03%
Poe 22.26%
Roxas 21.35%
Binay 13.17%
Santiago 4.13%
Señeres 0.06%
#PPCRV2016Elex",0
#AyawSaDilaw,1
Naririnig ko nanaman si Mar Roxas. Nakakairita. ??,1
RT @mgvtrb: Mar Roxas is my choice. ?? https://t.co/o9pPiGcDQd,0
"Binay's ads are really annoying! Kahit saang channel ko ilipat, mapapanood at mapapanood ko pa rin. #NoToBinay",1
Mas malala pa sa pagharap sa senado ang ginawang pagpunta ni VP Binay sa… https://t.co/y77PI5HZMi,0
#onlybinay,0
Ngayon ko lang na-realized na wala tayong laban kay Mar Roxas. Sa dami ng mga naniniwala sa… https://t.co/OGYoNfuO7m,0
"#Manila Binay visits LP mayor in Parañaque, accuses LP of vote-buying https://t.co/Xw4qNYLXAH",0
Bakit puro si binay nalang pinupuntirya nyo pagdating sa mukha o itsura? Bakit kayo magagandat gwapo ba kayo? Mga taong judgemental??,1
Pero kasad lang kay walang partylist dito sa Gensan na for Du30.Either Binay or Roxas.Masmarami pa naman Du30 supporters dito. #AyawSaDILAW,1
Hahahah ????????,0
"“@v_vangogh: Imo, to vote for Binay is to vote for corruption.” an affirmation that electd officials can rob gov't coffers n b voted as pres",1
Waiting for the results #MIRIAMforPRESIDENT #DU30 #RoxasRobredo #Binay2016 #GracePoe,0
Bat nyo ba binabash si binay? Inaano ba kayo?,0
"Sinabi umano ni Mar Roxas na di niya kailangan ang boto ng mga OFW, ayon sa isang website. https://t.co/ETuyaqn7AQ",0
@MaeBacit_ mga pilipino hahaha galit ako sa mga pinoy galit kc sila may binay tas sasabihin wg judgemental e jinajudge n nga nila c binay e,0
Hindi ba dapat mas katakutan nating nakatakbo pa si Binay at walang nagsasampa ng disqualification against him? Kilabutan kayo!,0
"Even if you turn a blind eye on the allegations being thrown at him, Binay has an awful platform.",1
"MAR ROXAS, LUMABAG SA VOTE SECRECY LAW?

Nakaboto na lahat ng mga presidentiables.

Gayunman, maraming... https://t.co/E59iPFrXZf",1
"Sabi ni Abby Binay, ang Makati at Binay daw ay iisa... Wow!!! ALAM NA. YUN NA ANG SAGOT... TSK TSK TSK.",1
Ako lang ba naiirita sa commercial ni Binay? ??,1
Defensor 71208,0
Puro kayo Sandro Marcos pansinin nyo naman anak ni binay hampas ko sainyo takong ni imelda ??????,1
"BETA | #NEWSROOM5: HALLOWEEN MEMES TUNGKOL KAY VP BINAY, NAGKALAT ONLINE

For more videos visit us at... https://t.co/HzK8uZD5nX",0
Chief Ombudsman not afraid of Binay threats https://t.co/HDjwWbqiN9,0
#HalalanResults,0
@carlomer ahahahaha. Di kasi makikita si binay eh #medyomadilim,1
It has to be said — I admire Mar Roxas. The guy has done great things in gov't despite the fuck-ups. But he lacks balls. Balls to call out,0
High blood ang Jojo Binay fb page,1
RT @SANecaranum: ang ganda ng bagong campaign ad ni Binay. nakaka goosebumps sobra. grabe. kainis. pota. char.,1
Mag BFF pala itong si Mar Roxas at ang PCOS Machine. #DayaanMOVES,1
"Hindi po Nognog si Binay. Panget po siya. Panget.
Spell PANGET. B-I-N-A-Y. PANGET.
Pinipilit ng commercial na nognog siya, eesh. ??",1
"Hindi si Binay. Posibleng si Duterte. Maaring si Poe. Pwedeng si Roxas. Pero, #SiMiriamAngSagot #Miriam2016",0
hirap na hirap na ako sayo binay ano paba gusto mo! ??,1
'Increase penalties for banks that accept money from questionable sources.' &lt;-- this needs doing.  https://t.co/dw3YBSE7hr,0
Antapang tapang mo sa mga interview binay!! Pero nung tinanong ka NGA NGA? An Duwag mong Leche ka! ?????? https://t.co/in81wwPws4,1
SERYOSONG TANONG BA YAN WTF https://t.co/YjnKeO45Zc,1
"RT @AyezzaJane26: Toni: ""Ano ang katangian niyo kung kaya't dapat kayong maging Big Winner?""

Binay: ""Nognog, pandak, at laki sa hirap.""",0
"RT LokalPh: 'Don't cheapen the presidency,' Duterte tells Poe's camp #Halalan2016 https://t.co/sadxacM6gf https://t.co/dvdWRyaxMN via ANC…",0
RT @lourenipsum: Three-word horror story: Binay becomes president. ??,1
Ako lang ba? Ako lang ba yung buysit na buysit kapag TV Commercial na ni Mar Roxas?,1
#ABIASCBN POEnyeta!! MARu jud kayni nga BINAYrang mga balita!!! Puros ra mga pangdaut kang DUTERTE ang ibalita???? @LenarrSanchez,1
"Roxas Rising!See u tomorrow at the Miting de Avance, 5 pm QC Circle.Sama sama tayo! #RoxasRobredo #TheSilentMajority https://t.co/f9quLRVFyt",0
"yan ang ka sosyo ni mar roxas, kita nyu pinakikita ni duterte sa lahat ng lugar sya ay nag rally. piece of paper... https://t.co/xjA5fUutMk",0
Ganid Gahaman Sakim sa kapangyarihan si Mar ROXAS,1
Duterte: Corruption to worsen under Binay presidency https://t.co/jd0UlErUTL #BilangPilipino,0
@sanchezferds kasi nognog at pandak si binay,1
BINAY &amp; DUTERTE: Always remember the Ten Commandments! 6th: Thou Shall NOT Kill 8th: Thou Shall NOT steal. https://t.co/NcT9bTdndf,0
Baket sobrang big deal kay Duterte yung citizenship issue ni Poe?,0
"The tweet with the most impact of the 'Abby Binay' Trend, was published by @inquirerdotnet: http://t.co/ulbjCBbIqh (28 RTs) #trndnl",0
"binoto ng lola ko si roxas, inaway namin hahahahahaha #PiliPinas2016 #Halalan2016 #DU30",0
Vice President: Marcos :)),0
"Grabe. Iniisip ko pa lang na si Mar Roxas mananalo, napaka-disaster na.",1
Senator Grace Poe's DNA did not match sample - https://t.co/vOGJr7IG9g https://t.co/iR2YQYiwJ0,0
@nems5669 Kahapon si Binay.  Ngayon naman Poe at Marcos.  Buti di sila umuusok he he he.,1
"Sana walang bombahan maganap sa APEC week, ok lang kung si Binay lang bobombahin e",1
"Nakakairita mukha ni binay, lol",1
"Pro binay ako. Pero kung tatakbo na talaga si Mayor Duterte, Eh kay Mayor na ako. Para mawala na mga snatchers sa PH! #Duterte2016",0
Tututukan ko ang trabaho para sa inyo. Yun ang alam ko. Yun ang kaya ko. Itutuloy ko ang Daang Matuwid. -Mar Roxas https://t.co/goWmq49SyE,0
"Ng dahil kay binay, traffic ang calamba.",0
Mar Roxas is an Araneta. Bongbong's wife is also an Araneta. Hindi na po ako proud maging Araneta.,0
#PSYPagyanig,1
Ang OA ng ads ni binay wahaaha #PSYBulag,1
"What-evz... Still... Poe is Inexperienced, Roxas is Incompetent (also a corrupt) and Binay is 101 % Corrupt! Deym!? Maliwanag naman diba?!",1
"""@keilouisse: Disente si Mar Roxas? Bigyan mo ako ng MAP, titingnan ko sana kung nasaan ba. #DuterteTillTheEnd""",0
Binay: I miss my notes,0
"Itanong daw kay Binay ""Vice President, tanga po ba kayo?"" HAHAHAHA",1
Buti na lang wala na yung commercial ni Binay. Tangina yun eh hahahah,1
"As of now: #Halalan2016 #Election2016 [Partial &amp; Legit]

Duterte: 12,273,802
Roxas: 7,024,106
Poe: 6,945,656
Binay:4,146,113
MDS: 1,220,503",0
"Netizens say shit things about Roxas, Poe and Binay no one bats an eye
Duterte is criticized, everyone loses their minds",1
Poe wag mong gamitin si FPJ!!! Lumaban ka ng sayo pleaseee #PiliPinasDebates2016,0
"Nakakasawa na yan si Mar, Poe at Binay. sa tagal na nilang nanilbihan sa national positions wala silang ginawa sa... https://t.co/cjI99wXQyn",1
CONFIRMED MANDADAYA SI MAR ROXAS AND THE REST OF THE LP GROUP!!! nanawag akong mama. gikan sya Talomo Elem... https://t.co/eNV7WdP2RO,1
"Yesssss si Binay na magiging Presidente kasi buo pa rin mga loyalista niya at hati-hati na lahat kay Poe, Roxas, Santiago, Duterte..",0
"Watching the Mar Roxas interview on TV5 and he mentions ""Tuwid na daan"" like 9,999,999,999,999 times.",1
"Binay, Poe, Santiago no-show in presidential debate in Cebu https://t.co/dPlUBB1rwo | via Manila Bulletin",0
Good News: Baguio City Mayor Mauricio Domogan vote for Binay.,0
Dami talaga pera ni Binay. Daming commercial iba iba pa. Nakakabwisit naman. #OTWOLHappyCLEAHDay,1
Can't see the future of the Filipinos when Binay or Mar will become the president. ??,0
ang hirap kumalma. but let us expect more disturbing anti duterte ads... https://t.co/My1uU497Qa,0
Mukang malabo na manalo si mar roxas ????,0
"Nandito si Binay sa University of Batangas. May the force be with you, UB students. Haha. ??",0
Duterte as Pres. BBM as Vice. MDS as DOJ Sec. #DreamTeam,0
"Marcos, Binay, Honasan, Romualdez all join commemorative Yolanda walk in Tacloban @rapplerdotcom https://t.co/TtaCQhBS9o",0
Napaka-PUTANGINA niyo po Mar Roxas. Swear!,1
Puro kayo Mar Roxas Abias CBN ./.,1
"KAHIT SINO MANALO, WAG LANG SI MAR ROXAS!",1
Binay has been very quiet about the tanim bala incidents. Havent you noticed?,0
Dapat kasi si Mar Roxas nalang yung umatras. Siabi ng sabi na umatras ung ibng candidates eh di siya na gumawa.,1
"Tutukan bukas sa @TV5manila ang Go Negosyo Meets the Presidentiables Series, kasama si Mar Roxas. https://t.co/2jWEytxqrD",0
Roxas: Tsinelas ni Korina,0
"""Desperate times calls for desperate measures"" ang theme ni Mar Roxas karong eleksyon",1
Binay naman oh! pati ba naman powerpoint namin na corrupt mo!!,1
Is Quiboloy a supporter of Duterte? #ANCHeadstart  https://t.co/sQiFnda5zd,0
Mar Roxas nasa 2nd place? are you kidding me? #dayaan2016,1
"Bakit dahil kay Binay, Makati lang ata ang umasenso?",1
Lol for Binay's AD hahaha,0
ang korni makipag talo kay sabrina. walang kwenta parang si binay hahahahaha,1
Ang payat ni Poe #PiliPinasDebates2016,0
